# Field extents   
# Reference position: (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# Threshold       : 5.0000000000e-01
# Time            	alpha_internal    
0.149513          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.150096          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.150678          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.151261          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.151933          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.152471          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.15305           (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.153629          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.154054          (1.2708333335e-01 9.5625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.154549          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.155094          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.15554           (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.156036          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.156602          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.157282          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.157825          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.158369          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.158913          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.159456          (1.2708333335e-01 9.5208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.16              (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.160541          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.161081          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.161691          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.162173          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.162713          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.163331          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.163998          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.16476           (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.165324          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.165962          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.166524          (1.2708333335e-01 9.4791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.167165          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.167878          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.168516          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.169038          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.169615          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.170264          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.170873          (1.2708333335e-01 9.4375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.17141           (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.171819          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.172273          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.172788          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.173389          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.17405           (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.174794          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.175267          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.175793          (1.2708333335e-01 9.3958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.176394          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.176795          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.177253          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.177802          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.178352          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.178901          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.179451          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.18              (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.180556          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.181111          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.181561          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.182073          (1.2708333335e-01 9.3541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.182571          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.183133          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.183677          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.184282          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.184824          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.185366          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.185976          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.186613          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.187318          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.187755          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.188245          (1.2708333335e-01 9.3125000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.188805          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.189427          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.190087          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.190707          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.191422          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.192082          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.192801          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.193251          (1.2708333335e-01 9.2708333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.193771          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.194337          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.194903          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.19554           (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.196036          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.196602          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.197168          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.197735          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.198301          (1.2708333335e-01 9.2291666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.198726          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.199151          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.199575          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.2               (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.200488          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.201045          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.201657          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.202127          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.202653          (1.2708333335e-01 9.1875000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.203178          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.203529          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.203921          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.204368          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.204872          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.205394          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.205978          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.206615          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.207253          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.207961          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.208563          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.209083          (1.2708333335e-01 9.1458333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.209557          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.210079          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.210575          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.21113           (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.211763          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.212248          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.212802          (1.2708333335e-01 9.1041666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.213402          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.213731          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.2141            (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.214522          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.214978          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.21548           (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.216045          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.21654           (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.217034          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.217627          (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.21822           (1.2708333335e-01 9.0625000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.218814          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.219209          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.219605          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.22              (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.220455          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.220969          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.221546          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.222007          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.222536          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.223008          (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.22348           (1.2708333335e-01 9.0208333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.224013          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.224483          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.225018          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.225618          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.226302          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.226925          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.227548          (1.2708333335e-01 8.9791666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.228114          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.228739          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.229156          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.229628          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.230174          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.230691          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.231273          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.231896          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.232346          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.232857          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.233406          (1.2708333335e-01 8.9375000000e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.233956          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.234387          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.234855          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.23537           (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.235833          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.236353          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.236961          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.237569          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.238177          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.238784          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.239392          (1.2708333335e-01 8.8958333335e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.24              (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.240571          (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.24107           (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.241626          (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.242086          (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.242598          (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
0.243178          (1.2708333335e-01 8.8541666665e-01 1.0050000000e+00) (6.2291666665e-01 9.9791666665e-01 1.0050000000e+00)
